label,seed,trigger_strategy,event_driven_freq,controller_freq,periodic_freq,threshold_confidence,TED_combined,TED_passenger,TED_freight,delay_ratio,n_delay_gt3min,n_delay_gt5min,max_end_delay,n_rescheduled,n_evaluated,n_skipped_no_improvement,total_solve_time_s,mean_solve_time_s,trigger_rate_pct,trigger_rate_mc_pct,n_platform_switches,n_fcfs_fallback,deadlock
ED_900_450_c04,35,event_driven,900.0,450.0,900.0,0.4,41708.599999999955,38996.899999999965,2711.6999999999925,0.3927654548139759,57,8,547.0,42,119,26,2.574892997741699,0.061306976136707124,0.38510911424903727,35.294117647058826,15,0,False
ED_900_450_c04,36,event_driven,900.0,450.0,900.0,0.4,39028.29999999999,36854.5,2173.799999999992,0.3331584152053825,50,14,437.0,41,123,22,2.5491981506347656,0.06217556464962843,0.37690751976466264,33.33333333333333,12,0,False
ED_900_450_c04,37,event_driven,900.0,450.0,900.0,0.4,43906.49999999998,38309.49999999999,5596.999999999984,0.8252215292766569,71,15,1431.2999999999884,35,123,28,2.073038339614868,0.05922966684613909,0.3209831254585473,28.455284552845526,14,0,False
ED_900_450_c04,38,event_driven,900.0,450.0,900.0,0.4,36193.09999999996,34423.29999999997,1769.7999999999965,0.2903978627049916,46,5,557.0,38,119,30,2.2674458026885986,0.05966962638654207,0.3495217071376012,31.932773109243694,17,0,False
ED_900_450_c04,39,event_driven,900.0,450.0,900.0,0.4,40714.4,39055.40000000001,1658.999999999996,0.2399313637708322,58,10,465.0,33,122,32,1.9733192920684814,0.0597975543051055,0.30280785465222976,27.049180327868854,14,0,False
ED_900_450_c04,40,event_driven,900.0,450.0,900.0,0.4,39797.2,38071.0,1726.1999999999966,0.2561052931466102,52,15,616.0,35,123,28,2.084859609603882,0.059567417417253764,0.32104201064024945,28.455284552845526,15,0,False
ED_900_450_c04,41,event_driven,900.0,450.0,900.0,0.4,42054.999999999985,37034.59999999999,5020.399999999995,0.7656889669494092,58,14,1397.300000000003,43,124,19,2.5823416709899902,0.06005445746488349,0.39474892132562195,34.67741935483871,18,0,False
ED_900_450_c04,42,event_driven,900.0,450.0,900.0,0.4,43087.6999999999,36735.69999999993,6351.999999999973,0.9766611135851387,56,13,1495.9999999999854,36,121,29,2.1674978733062744,0.060208274258507624,0.3309127677176211,29.75206611570248,18,0,False
ED_900_450_c04,43,event_driven,900.0,450.0,900.0,0.4,42555.499999999956,37626.59999999999,4928.899999999969,0.7399063545353625,61,9,1427.0999999999913,40,119,27,2.56597900390625,0.06414947509765626,0.3674106732800588,33.61344537815126,16,0,False
ED_900_450_c04,44,event_driven,900.0,450.0,900.0,0.4,40914.100000000006,38272.6,2641.5000000000045,0.38983818395198927,60,11,574.0,44,121,20,2.6792116165161133,0.06089117310263894,0.40404040404040403,36.36363636363637,15,0,False
ED_900_450_c04,45,event_driven,900.0,450.0,900.0,0.4,38420.2,32704.5,5715.700000000001,0.9871511112074338,55,11,1441.3999999999942,37,127,22,2.3465754985809326,0.06342095942110629,0.340762571375944,29.133858267716533,12,0,False
ED_900_450_c04,46,event_driven,900.0,450.0,900.0,0.4,40588.599999999984,36865.100000000006,3723.499999999981,0.5705026532584274,51,6,1510.0,37,121,29,2.2395975589752197,0.06052966375608702,0.3394184019814696,30.57851239669421,15,0,False
ED_900_450_c04,47,event_driven,900.0,450.0,900.0,0.4,40494.15137754454,38547.751377544555,1946.3999999999849,0.2852034491110663,59,6,494.6999999999971,40,120,26,2.453885555267334,0.06134713888168335,0.36714089031665903,33.33333333333333,16,0,False
ED_900_450_c04,48,event_driven,900.0,450.0,900.0,0.4,42643.400000000016,40294.50000000001,2348.9000000000074,0.32926114449399363,58,17,658.0,45,125,17,2.729112148284912,0.060646936628553604,0.41329904481998525,36.0,15,0,False
ED_900_450_c04,49,event_driven,900.0,450.0,900.0,0.4,41182.79999999996,39237.39999999998,1945.3999999999787,0.28004667222352103,59,10,489.7999999999993,38,123,26,2.2380001544952393,0.05889474090776945,0.347985347985348,30.89430894308943,14,0,False
ED_900_450_c08,0,event_driven,900.0,450.0,900.0,0.8,45032.199999999975,40274.79999999999,4757.399999999984,0.6672030185591996,67,15,1574.0,36,130,20,2.2517313957214355,0.06254809432559544,0.3302146395156852,27.692307692307693,15,0,False
ED_900_450_c08,1,event_driven,900.0,450.0,900.0,0.8,41411.49999999997,39135.99999999998,2275.4999999999964,0.3284143544517621,55,17,478.0,33,131,21,2.156501531600952,0.06534853126063492,0.3022254785236743,25.190839694656486,14,0,False
ED_900_450_c08,2,event_driven,900.0,450.0,900.0,0.8,46456.199999999975,40550.69999999998,5905.499999999993,0.8225835968143739,64,19,1431.0,41,130,15,2.719864845275879,0.06633816695794827,0.3758020164986251,31.538461538461537,12,0,False
ED_900_450_c08,3,event_driven,900.0,450.0,900.0,0.8,39468.90000000001,36528.200000000004,2940.7000000000016,0.45472012561001357,47,16,430.89999999999964,31,132,22,1.8093605041503906,0.058366467875819054,0.2847171197648788,23.484848484848484,12,0,False
ED_900_450_c08,4,event_driven,900.0,450.0,900.0,0.8,46962.09999999993,44815.79999999996,2146.2999999999774,0.27050855151212355,69,20,1148.0,34,123,29,2.994781494140625,0.08808180865119486,0.3105590062111801,27.64227642276423,13,0,False
ED_900_450_c08,5,event_driven,900.0,450.0,900.0,0.8,42485.49999999996,37679.99999999999,4805.499999999972,0.7203597092928263,60,8,1633.0,36,136,14,2.1071527004241943,0.05853201945622762,0.3307911421483047,26.47058823529412,15,0,False
ED_900_450_c08,6,event_driven,900.0,450.0,900.0,0.8,43158.99999999997,37931.799999999996,5227.199999999973,0.7783723349870977,60,10,1471.0,37,132,16,2.4707372188568115,0.06677668159072464,0.33997978498575765,28.030303030303028,13,0,False
ED_900_450_c08,7,event_driven,900.0,450.0,900.0,0.8,40105.59999999999,35663.00000000001,4442.599999999988,0.7036246819663786,46,8,1439.0999999999913,32,129,24,2.010528326034546,0.06282901018857956,0.2938745523004867,24.8062015503876,16,0,False
ED_900_450_c08,8,event_driven,900.0,450.0,900.0,0.8,39449.89999999998,34637.0,4812.899999999983,0.7848529505543654,50,11,1633.0,34,130,22,2.1375787258148193,0.06286996252396528,0.3124425657048337,26.153846153846157,11,0,False
ED_900_450_c08,9,event_driven,900.0,450.0,900.0,0.8,38874.29999999999,35536.999999999985,3337.300000000001,0.5304399346046085,51,8,491.0,35,130,21,2.151651620864868,0.061475760596139094,0.32142529157865735,26.923076923076923,14,0,False
ED_900_450_c08,10,event_driven,900.0,450.0,900.0,0.8,38691.69999999998,34541.40000000001,4150.299999999976,0.6786741083497977,42,7,1426.0999999999913,36,134,15,2.152705430984497,0.0597973730829027,0.3309431880860452,26.865671641791046,14,0,False
ED_900_450_c08,11,event_driven,900.0,450.0,900.0,0.8,41841.60000000001,38289.70000000001,3551.9000000000033,0.5239628469217631,68,11,400.0,31,134,20,2.033503770828247,0.06559689583316926,0.2846909725410965,23.134328358208954,12,0,False
ED_900_450_c08,12,event_driven,900.0,450.0,900.0,0.8,44778.49999999999,37313.299999999996,7465.2,1.130054825632542,53,10,1633.0,42,130,14,2.7078514099121094,0.06447265261695498,0.3857457751653196,32.30769230769231,15,0,False
ED_900_450_c08,13,event_driven,900.0,450.0,900.0,0.8,43662.09999999999,38929.899999999994,4732.200000000001,0.6865964122777012,64,16,1633.0,35,134,17,2.335214376449585,0.06672041075570243,0.32095369096744614,26.119402985074625,14,0,False
ED_900_450_c08,14,event_driven,900.0,450.0,900.0,0.8,40073.09999999996,35934.99999999997,4138.099999999991,0.6504367317669103,55,14,1442.699999999997,36,132,18,2.209444761276245,0.06137346559100681,0.33088235294117646,27.27272727272727,14,0,False
ED_900_450_c08,15,event_driven,900.0,450.0,900.0,0.8,40549.40000000001,37497.80000000002,3051.599999999989,0.45966723088047357,60,12,522.3000000000029,39,129,18,2.3680126667022705,0.060718273505186424,0.3581925055106539,30.23255813953488,14,0,False
ED_900_450_c08,16,event_driven,900.0,450.0,900.0,0.8,40977.29999999994,37315.79999999996,3661.49999999998,0.5542274200322509,56,11,512.0,32,133,20,2.0333659648895264,0.0635426864027977,0.29406359125160814,24.06015037593985,13,0,False
ED_900_450_c08,17,event_driven,900.0,450.0,900.0,0.8,38880.49999999999,36781.80000000001,2098.6999999999816,0.32228427114484604,46,6,444.0,32,131,22,1.9850280284881592,0.062032125890254974,0.29417172274315134,24.427480916030532,15,0,False
ED_900_450_c08,18,event_driven,900.0,450.0,900.0,0.8,43197.79999999999,37691.89999999999,5505.9000000000015,0.8250913151276363,46,12,1574.0,37,128,20,2.1955370903015137,0.05933884027841929,0.34041770172048946,28.90625,15,0,False
ED_900_450_c08,19,event_driven,900.0,450.0,900.0,0.8,41105.99999999997,38634.299999999996,2471.6999999999784,0.3613636268608632,67,8,399.0,33,128,24,1.9503569602966309,0.05910172606959487,0.30261348005502064,25.78125,13,0,False
ED_900_450_c08,20,event_driven,900.0,450.0,900.0,0.8,41891.099999999984,39143.89999999998,2747.200000000007,0.39641302088835545,61,10,604.0,37,136,13,2.2360446453094482,0.06043363906241752,0.3388588698598773,27.205882352941174,14,0,False
ED_900_450_c08,21,event_driven,900.0,450.0,900.0,0.8,43562.19999999998,39018.79999999999,4543.3999999999905,0.6577014382585018,58,15,1595.0,32,132,21,2.2401247024536133,0.07000389695167542,0.29333577779814834,24.242424242424242,11,0,False
ED_900_450_c08,22,event_driven,900.0,450.0,900.0,0.8,37774.89999999997,34858.09999999999,2916.799999999983,0.4726336802037976,46,9,601.0,32,133,20,1.9433987140655518,0.06073120981454849,0.2944965948831217,24.06015037593985,12,0,False
ED_900_450_c08,23,event_driven,900.0,450.0,900.0,0.8,43106.19999999995,38341.89999999998,4764.299999999974,0.7018546748659201,69,12,1428.3999999999942,38,133,14,2.2813000679016113,0.060034212313200296,0.348719831146187,28.57142857142857,16,0,False
ED_900_450_c08,24,event_driven,900.0,450.0,900.0,0.8,40531.29999999998,35684.39999999999,4846.899999999992,0.7671978680991013,53,12,1594.0,34,133,19,1.981454849243164,0.05827808380126953,0.31287383822582127,25.563909774436087,13,0,False
ED_900_450_c08,25,event_driven,900.0,450.0,900.0,0.8,41269.3,37822.399999999994,3446.900000000012,0.5147558932458904,66,9,437.0,31,127,29,1.8874025344848633,0.06088395272531817,0.2845603084266569,24.409448818897637,14,0,False
ED_900_450_c08,26,event_driven,900.0,450.0,900.0,0.8,42236.09999999999,39181.1,3054.9999999999945,0.4404091331206693,62,10,457.3000000000029,36,129,20,2.1809911727905273,0.0605830881330702,0.3309127677176211,27.906976744186046,14,0,False
ED_900_450_c08,27,event_driven,900.0,450.0,900.0,0.8,43060.99999999997,35232.299999999996,7828.699999999977,1.255077032991046,46,11,2527.0,37,135,14,2.3435792922973633,0.06333998087290171,0.34044902465955096,27.40740740740741,15,0,False
ED_900_450_c08,28,event_driven,900.0,450.0,900.0,0.8,41277.999999999985,37574.1,3703.899999999989,0.5567912383884007,53,6,413.0,30,137,19,1.777705430984497,0.05925684769948324,0.27527986786566344,21.897810218978105,14,0,False
ED_900_450_c08,29,event_driven,900.0,450.0,900.0,0.8,46825.999999999956,39489.299999999996,7336.699999999962,1.0494048144297652,64,16,1548.0,32,132,22,2.0487725734710693,0.06402414292097092,0.29328200898176154,24.242424242424242,13,0,False
ED_900_450_c08,30,event_driven,900.0,450.0,900.0,0.8,40549.69999999999,37591.299999999996,2958.399999999994,0.44451996915465775,48,9,568.0,38,124,25,2.356224775314331,0.06200591513985082,0.3486558399853198,30.64516129032258,13,0,False
ED_900_450_c08,31,event_driven,900.0,450.0,900.0,0.8,40092.6,35982.799999999996,4109.800000000004,0.6451303290570947,51,9,813.1000000000004,34,131,21,2.1886818408966064,0.06437299532048843,0.31252872506664214,25.954198473282442,14,0,False
ED_900_450_c08,32,event_driven,900.0,450.0,900.0,0.8,39627.699999999975,36002.7,3624.9999999999764,0.568714977634305,46,12,1430.9999999999854,39,131,15,2.5357937812805176,0.06502035336616711,0.3588186585702457,29.770992366412212,13,0,False
ED_900_450_c08,33,event_driven,900.0,450.0,900.0,0.8,37568.5,33401.1,4167.399999999998,0.7047354925239183,53,11,471.0,38,129,18,2.338639736175537,0.06154315095198782,0.34913634693127527,29.457364341085274,16,0,False
ED_900_450_c08,34,event_driven,900.0,450.0,900.0,0.8,32800.700000000004,30434.90000000001,2365.7999999999956,0.4079719109878943,48,4,522.0,34,103,12,99.31235337257385,2.9209515697815838,0.40845747236905333,33.00970873786408,14,2,True
ED_900_450_c08,35,event_driven,900.0,450.0,900.0,0.8,40676.99999999995,37339.99999999996,3336.9999999999854,0.5047817206895925,54,13,780.3999999999996,32,130,24,1.9860625267028809,0.06206445395946503,0.2938205858047929,24.615384615384617,14,0,False
ED_900_450_c08,36,event_driven,900.0,450.0,900.0,0.8,39619.39999999994,35824.899999999965,3794.4999999999786,0.5982618326825819,46,10,465.09999999999127,35,134,18,2.340423345565796,0.06686923844473702,0.3216320529314464,26.119402985074625,11,0,False
ED_900_450_c08,37,event_driven,900.0,450.0,900.0,0.8,41483.599999999984,36028.099999999984,5455.499999999998,0.8552930189930199,62,9,1431.2999999999884,36,128,22,2.1858277320861816,0.06071743700239393,0.3306696059520529,28.125,14,0,False
ED_900_450_c08,38,event_driven,900.0,450.0,900.0,0.8,37950.399999999965,35797.09999999997,2153.2999999999956,0.33976483023472825,51,9,584.0,31,136,17,1.8749573230743408,0.06048249429272067,0.28474327179204556,22.794117647058822,14,0,False
ED_900_450_c08,39,event_driven,900.0,450.0,900.0,0.8,41392.79999999999,39262.799999999996,2129.999999999996,0.3064220842881555,58,8,379.0,35,132,19,2.314403533935547,0.06612581525530134,0.3209242618741977,26.515151515151516,13,0,False
ED_900_450_c08,40,event_driven,900.0,450.0,900.0,0.8,41510.7,39584.69999999999,1926.0000000000068,0.27482146573613836,69,7,323.0,35,134,17,2.1170077323913574,0.06048593521118164,0.32086541987532086,26.119402985074625,14,0,False
ED_900_450_c08,41,event_driven,900.0,450.0,900.0,0.8,42836.80000000002,38330.700000000004,4506.100000000011,0.6640118067929212,54,9,1397.300000000003,39,131,16,2.465975046157837,0.06323012938866249,0.35776534262911663,29.770992366412212,18,0,False
ED_900_450_c08,42,event_driven,900.0,450.0,900.0,0.8,46600.699999999946,39205.49999999995,7395.199999999994,1.065429343074062,64,16,1493.0,36,126,24,2.256782293319702,0.06268839703665839,0.3301540719002201,28.57142857142857,17,0,False
ED_900_450_c08,43,event_driven,900.0,450.0,900.0,0.8,41664.89999999998,38623.299999999996,3041.5999999999854,0.4448099042191188,59,11,420.0,38,127,20,2.2781128883361816,0.05995033916674162,0.348719831146187,29.92125984251969,16,0,False
ED_900_450_c08,44,event_driven,900.0,450.0,900.0,0.8,41686.59999999998,37789.4,3897.199999999979,0.5825113932466757,58,10,576.0,32,134,19,2.018660068511963,0.06308312714099884,0.2938475665748393,23.88059701492537,12,0,False
ED_900_450_c08,45,event_driven,900.0,450.0,900.0,0.8,40558.20000000001,34618.10000000001,5940.099999999995,0.9691974321633361,61,8,1441.3999999999942,38,128,21,2.361081123352051,0.06213371377242239,0.3495217071376012,29.6875,12,0,False
ED_900_450_c08,46,event_driven,900.0,450.0,900.0,0.8,42541.099999999984,39187.99999999999,3353.099999999993,0.4832981502523189,56,11,1510.0,31,128,27,1.9275662899017334,0.062179557738765594,0.28440366972477066,24.21875,15,0,False
ED_900_450_c08,47,event_driven,900.0,450.0,900.0,0.8,41667.500000000015,38892.10000000002,2775.399999999997,0.40307505032731944,59,9,422.0,38,130,18,2.4466986656188965,0.06438680698997096,0.34843205574912894,29.230769230769234,15,0,False
ED_900_450_c08,48,event_driven,900.0,450.0,900.0,0.8,40603.399999999965,38400.099999999984,2203.2999999999824,0.3240880410939839,58,15,658.0,33,135,18,2.023820400238037,0.061327890916304154,0.30303030303030304,24.444444444444443,13,0,False
ED_900_450_c08,49,event_driven,900.0,450.0,900.0,0.8,39015.19999999998,36852.00000000001,2163.1999999999744,0.3315563411948914,55,7,663.0,34,134,18,2.1761763095855713,0.06400518557604622,0.3118693817648138,25.37313432835821,15,0,False
ED_900_900_c04,0,event_driven,900.0,900.0,900.0,0.4,40161.79999999997,36289.09999999998,3872.699999999987,0.6027807641570435,61,8,1574.0,38,95,14,2.3815295696258545,0.06267183077962775,0.34878384580082605,40.0,15,0,False
ED_900_900_c04,1,event_driven,900.0,900.0,900.0,0.4,39844.89999999998,37767.69999999998,2077.199999999997,0.3106558261148027,47,9,610.0,29,95,18,2.069284677505493,0.07135464405191355,0.2654219293428519,30.526315789473685,14,0,False
ED_900_900_c04,2,event_driven,900.0,900.0,900.0,0.4,42793.10000000001,37867.9,4925.200000000012,0.7346396694419707,50,20,1556.0,34,94,26,2.077756404876709,0.0611104824963738,0.3119838502477519,36.17021276595745,15,0,False
ED_900_900_c04,3,event_driven,900.0,900.0,900.0,0.4,36863.100000000006,34890.40000000001,1972.7000000000007,0.31935728156465093,50,9,462.0,37,94,23,2.2509772777557373,0.06083722372312803,0.3397924510974378,39.361702127659576,13,0,False
ED_900_900_c04,4,event_driven,900.0,900.0,900.0,0.4,39240.29999999999,36714.49999999999,2525.799999999994,0.38858234739426006,49,10,556.0,35,95,17,2.096437454223633,0.05989821297781808,0.3218094887826407,36.84210526315789,13,0,False
ED_900_900_c04,5,event_driven,900.0,900.0,900.0,0.4,39212.599999999984,36108.49999999998,3104.100000000005,0.48556567987173077,52,10,1633.0,38,95,9,2.145517110824585,0.05646097660064697,0.348719831146187,40.0,15,0,False
ED_900_900_c04,6,event_driven,900.0,900.0,900.0,0.4,41786.19999999999,37606.1,4180.099999999994,0.6278416194520221,57,15,1471.0,36,95,17,2.230440378189087,0.06195667717191908,0.3304571323664402,37.89473684210527,13,0,False
